GUID,Make,Model,Mileage,Price,First Registration,Fuel Type,Seller
ffc51cff-7fe8-49f1-b3c3-76bf890ad06f,seat,ibiza,"18,100 km","€ 24,470.-",12/2023,Gasoline,Makro GmbH & Co. KG
addf490b-2e7c-4eba-a312-baaacc1c95ec,seat,leon,"65,199 km","€ 16,980.-",10/2018,Gasoline,RK Autowelt Werl GmbH
be86138b-c4ab-4be6-b85f-3c8ff617ee2d,seat,ateca,"46,900 km","€ 23,390.-",01/2020,Diesel,Audi Gebrauchtwagen :plus Audi Augsburg
c5ad6862-8e0c-4db6-a983-e8c1e4921d05,seat,ibiza,"134,627 km","€ 8,290.-",03/2013,Gasoline,Hauck Automobile GmbH
6562fd4c-0abb-4b1d-80d6-07c97667c985,seat,ateca,"38,790 km","€ 27,970.-",08/2023,Gasoline,ASF Auto-Service GmbH
ec2d1260-c52d-4243-b194-0ca2544f2eea,seat,ibiza,"62,000 km","€ 16,490.-",09/2020,Gasoline,Kale Automobile GmbH
85449129-d4af-44f7-b529-a237eb598c13,seat,tarraco,"92,100 km","€ 26,280.-",06/2019,Diesel,Audi Gebrauchtwagen :plus Audi Augsburg
4c6814d8-ae95-43fe-839d-33870580589e,seat,leon,5 km,"€ 30,810.-",07/2024,Diesel,Autohaus Meyer
0ac23e14-e91e-42ac-b92b-99d7f233a9a8,seat,ibiza,"93,765 km","€ 10,480.-",06/2019,Gasoline,FLEXICAR BARCELONA
3759c693-461a-458c-a910-ba711e0fd9a3,seat,arona,"76,000 km","€ 14,799.-",12/2019,Gasoline,Autohaus Köln - Autozentrum Matthes GmbH
fc8ed136-f154-458d-8fc8-64f4461a5a5a,seat,ibiza,"46,675 km","€ 17,699.-",06/2023,Gasoline,Autohaus Aventi GmbH
0ad6aa2b-1a95-42d0-ad5a-7a701ff2de30,seat,ateca,5 km,"€ 31,910.-",11/2023,Gasoline,Autohaus Meyer
d0569ff9-8701-4cf9-b991-7b58f9e52809,seat,ateca,"97,731 km","€ 16,999.-",11/2016,Gasoline,Autohero België
1ea8e726-74e8-4030-9437-68f5a5f5423b,seat,leon,"72,000 km","€ 19,400.-",03/2021,Electric/Gasoline,Zancauto FCA Outlet
d6e1d4f0-bcf8-49d7-9c58-075152c8a30f,seat,mii,"38,500 km","€ 6,990.-",12/2018,CNG,Gelder & Sorg GmbH & Co. KG
51fbe3a1-9d52-41fe-8229-65d4935f3d4e,seat,leon,"147,684 km","€ 13,745.-",12/2014,Gasoline,AUTOHUIS HEIJKOOP
1c5d1cc2-2c4f-46e3-922d-baf881f13d18,seat,arona,"44,600 km","€ 14,449.-",08/2020,Diesel,Autohaus Vetter GmbH & Co KG
de6ed38b-ef04-4c5b-8a1f-dfa416e42cbb,skoda,roomster,"88,000 km","€ 3,200.-",07/2009,Gasoline,Goenscar's sprl
78961f65-83e5-42e6-89cf-44af9d9e2a13,skoda,fabia,"201,223 km","€ 2,750.-",07/2011,Diesel,Autocentrale Schiedam
6909e88d-3ea4-4b66-b68d-a227753788eb,skoda,kamiq,"36,000 km","€ 16,990.-",08/2020,Gasoline,Ready Cars
005c5e05-7147-43f2-a6e0-d45eb67d98c7,skoda,octavia,"162,000 km","€ 9,990.-",06/2015,Diesel,pg-cars
13bbc014-23f0-4b2f-93b7-a8a5841402c0,skoda,fabia,"130,000 km","€ 2,980.-",07/2008,Gasoline,Autowelt Rendsburg
cf1ee611-a168-4673-8bd8-46632954e114,skoda,octavia,"118,000 km","€ 12,990.-",04/2018,Diesel,H&S Automobile
e5fc98d7-f115-4609-8640-0687819dc664,skoda,kamiq,"19,423 km","€ 18,600.-",11/2023,Gasoline,Bebocar 2.0 srl
be81f47b-5220-45ca-8b32-2bb04a8bc9b7,skoda,roomster,"218,000 km","€ 4,450.-",04/2011,Diesel,Laitenberger Automobile GmbH
7f0930b9-77cb-4417-afcc-ff9cd5ff94a6,skoda,kamiq,"21,528 km","€ 24,990.-",09/2023,Gasoline,Autohaus Kirschstein GmbH
36486fd5-49d8-46d4-9563-9f6cae0259be,skoda,rapid/spaceback,"223,138 km","€ 5,900.-",11/2014,Gasoline,KB Cars GmbH
c8ac89bc-1082-4608-ba04-5cbef047489b,skoda,fabia,"193,939 km","€ 2,299.-",04/2008,Gasoline,steube-automobile e.k.
63440121-a449-4fa8-9f9d-363f5e265fda,skoda,kodiaq,"121,736 km","€ 26,299.-",08/2020,Diesel,Autohero België
d14097a0-0063-4e53-bbcf-2f83cf1daf5e,skoda,kamiq,"39,049 km","€ 16,981.-",10/2019,Gasoline,autoForum Wiegers GmbH
6cb2d5c2-8e6b-4ae5-9446-fb287029b772,skoda,scala,0 km,"€ 17,624.-",- (First Registration),Gasoline,AUTOflex24 GmbH
785e2c49-7030-4c1f-a3d3-99713a825dcf,skoda,kodiaq,"79,900 km","€ 31,970.-",07/2020,Diesel,Autohaus carmax24 GmbH
861f67bb-8c9e-4647-9ab7-fdd1ff321327,skoda,karoq,"90,917 km","€ 13,990.-",01/2019,Gasoline,Karauto sprl
959d3a35-fc4f-44b3-a208-3044f277e5a7,skoda,scala,"29,100 km","€ 21,550.-",02/2020,Gasoline,Walter Schneider GmbH & Co. KG
dbb9a240-4735-4cdf-8d6a-202acf51f1ed,skoda,karoq,"137,516 km","€ 20,999.-",07/2019,Gasoline,Tulp Autobedrijf
bfd4b4ed-a8ce-4d85-8637-7ee604683aab,skoda,roomster,"167,630 km","€ 4,999.-",04/2012,Gasoline,Auto Fair
6909e88d-3ea4-4b66-b68d-a227753788eb,skoda,kamiq,"36,000 km","€ 16,990.-",08/2020,Gasoline,Ready Cars
688aadee-39ce-46d0-a3fe-e8f3b86d6b43,skoda,octavia,"200,000 km","€ 10,900.-",04/2017,Diesel,Bartels-Automobile.de GmbH & Co.KG
50e405fa-2254-46b6-bbcb-985a13695af5,skoda,karoq,"73,868 km","€ 15,000.-",04/2019,Gasoline,Autohaus Bäckmann GmbH
f0888d9c-eafe-4f87-a525-e414456be899,skoda,kamiq,0 km,"€ 18,882.-",- (First Registration),Gasoline,AUTOflex24 GmbH
010d2409-22ae-45ab-a2e7-19430593c103,skoda,superb,"104,900 km","€ 18,960.-",01/2017,Gasoline,HUK-COBURG Autowelt GmbH
eb812d39-27d0-477b-b45b-e6f11e33767c,skoda,karoq,"151,804 km","€ 17,950.-",12/2020,Diesel,Groupe Michaël Mazuin
de320104-1b80-4dba-a318-1249d36683c3,skoda,fabia,"85,166 km","€ 9,981.-",03/2019,Gasoline,autoForum Wiegers GmbH
143b985e-2501-4610-b850-7d9be33318c9,skoda,karoq,"62,450 km","€ 25,749.-",12/2020,Diesel,Automobile Rabe - AuRa - GmbH
fa6fa1a7-c4e4-4e9e-a25e-51b81a5f4ceb,skoda,kodiaq,"134,249 km","€ 20,500.-",02/2018,Gasoline,QUOILITY CARS
a40279ac-4f56-41ff-9b44-39cb58d042c1,skoda,kamiq,"13,961 km","€ 20,990.-",06/2021,Gasoline,Van Mossel My Way Approved Plus Lokeren
c6d4a8d9-9b15-4e02-8a69-ead3d7813fe2,skoda,scala,"15,600 km","€ 21,910.-",10/2023,Gasoline,Autohaus Meyer
ec121b28-4d4d-457f-8237-eed4fd665e84,skoda,fabia,"174,342 km","€ 3,499.-",06/2008,Gasoline,Piek Automotive
aef09e4d-6999-4437-a0bf-a5dece6a4b3a,skoda,superb,"326,000 km","€ 5,480.-",03/2011,Diesel,CREDITOMOTOR
66367176-97d5-4ca4-bf01-53e8c7bfc6c0,skoda,superb,"247,300 km","€ 13,690.-",04/2020,Diesel,Auto Knapp GmbH
f9c65697-4111-4d7a-82a9-442f3e8cb285,skoda,kodiaq,"56,849 km","€ 20,100.-",06/2017,Diesel,Autorigoldi Spa
bfd1620d-9602-46ff-807a-0fa23bb4e042,skoda,octavia,"57,812 km","€ 21,995.-",02/2021,Diesel,Autohandel Sneppe
7273eb1f-d703-422a-a478-b70ba7ce1be4,skoda,octavia,"100,000 km","€ 17,460.-",02/2020,Diesel,Kale Automobile GmbH
0c6da872-df37-41cf-be08-36d1ecf4f70f,skoda,fabia,"3,500 km","€ 22,290.-",06/2024,Gasoline,Car Actis
765abb59-8e6f-4fd1-8003-cf6244e0927c,skoda,octavia,"72,426 km","€ 14,990.-",07/2019,Gasoline,VAB-Tweedehandswagens
5bd8aa39-fb68-4c10-88f7-05260f3d1e53,skoda,kamiq,0 km,"€ 17,910.-",- (First Registration),Gasoline,Automobilhandel von der Forst GmbH
005c5e05-7147-43f2-a6e0-d45eb67d98c7,skoda,octavia,"162,000 km","€ 9,990.-",06/2015,Diesel,pg-cars
8cb1ac0e-5774-4392-a206-f2729ebfb0fd,skoda,octavia,"78,000 km","€ 14,900.-",09/2020,CNG,Zatti Top Class Srl
1771a736-1187-41dc-8efc-f784d5baea0a,skoda,octavia,0 km,"€ 23,610.-",- (First Registration),Gasoline,AUTOflex24 GmbH
cb104909-8c6d-422e-864c-c589baed2603,skoda,kamiq,"19,800 km","€ 16,500.-",08/2021,CNG,Bi Auto Spa
eca12dd8-6ecc-44b6-9312-5a22c7bfa41e,skoda,fabia,"262,329 km","€ 1,950.-",05/2010,Gasoline,Autobedrijf Duran
c6b795fa-27f5-4ea2-8dc2-b19827e9adfc,skoda,fabia,0 km,"€ 16,141.-",- (First Registration),Gasoline,AUTOflex24 GmbH
2ceef89c-dc33-45d2-8b4e-a785f8f24d07,skoda,fabia,0 km,"€ 16,815.-",- (First Registration),Gasoline,AUTOflex24 GmbH
70eaa747-dc1b-43a7-8d62-191e4e685efb,skoda,scala,"4,076 km","€ 19,970.-",04/2022,Gasoline,Autohaus Hackerott GmbH & Co. KG
27bac03f-1f21-43e8-810a-8bc0f8e90f24,skoda,scala,"97,200 km","€ 11,850.-",07/2020,CNG,Walter Schneider GmbH & Co. KG
a91e40e5-baed-4cd9-aa6c-8a37a5998540,skoda,octavia,"51,700 km","€ 22,990.-",07/2021,Diesel,AG Motors
fcf56756-673d-4437-aa90-d771d96c1826,skoda,kamiq,"68,988 km","€ 19,900.-",04/2021,Gasoline,AutoVanti Brianza
7dcadb60-ebbf-448b-918c-ad7e32eb5392,skoda,roomster,"195,000 km","€ 1,999.-",03/2008,Gasoline,Autohaus Enes GmbH & Co.KG
8c7f9163-caff-4772-b2fe-35394595df81,skoda,octavia,"112,600 km","€ 15,950.-",05/2020,Diesel,Autohaus Plaschka GmbH
132cb786-d90e-45e9-8441-4977ec4d65ca,skoda,superb,"117,757 km","€ 14,950.-",04/2017,Diesel,Groupe Michaël Mazuin
e9604f81-80d4-41e5-8e5e-049a704f5c75,skoda,kamiq,"6,800 km","€ 20,830.-",06/2023,Gasoline,Auto Singer GmbH + Co. KG
303f0b40-4fde-45c7-83f6-38e99e19dac6,skoda,kodiaq,"37,450 km","€ 27,990.-",08/2020,Diesel,Autopark W. Köster e.K.
0a86f937-6589-4593-8ea8-8a23c9540e89,skoda,kamiq,"7,728 km","€ 25,349.-",04/2022,Gasoline,Autohero Nederland
2f768e95-a1de-4023-9305-294e4017a0c5,skoda,fabia,"402,000 km","€ 1,290.-",05/2004,Diesel,Kale Automobile GmbH
274d8b6d-9648-4a44-bb5e-7259fa655e30,skoda,kamiq,"17,000 km","€ 19,240.-",04/2023,Gasoline,Maschek Automobile GmbH Co. KG
a738217d-6135-41c7-bd05-8048f2a531ad,skoda,rapid/spaceback,"124,000 km","€ 13,990.-",06/2018,Diesel,Automobile Trier
13bbc014-23f0-4b2f-93b7-a8a5841402c0,skoda,fabia,"130,000 km","€ 2,980.-",07/2008,Gasoline,Autowelt Rendsburg
8a1e615e-c862-4f43-9d34-022a7fb2a89b,skoda,kamiq,"36,093 km","€ 18,949.-",07/2021,Gasoline,Autohero Nederland
87b080f0-1a8d-4144-b103-acaeb8597512,skoda,roomster,"142,500 km","€ 6,990.-",12/2009,Gasoline,Autohaus Dörrschuck
b6350e45-7333-42f7-a6f2-46d161a043c5,skoda,fabia,"53,001 km","€ 13,650.-",04/2022,Gasoline,DB Autohaus Cloppenburg
f8ede304-cad4-4132-9b2c-20170b47d76c,skoda,octavia,"87,747 km","€ 13,500.-",05/2019,Diesel,Bryan Auto Srl
da11fa4b-22f3-4f65-a20c-8f8169fcf700,skoda,octavia,"249,095 km","€ 7,600.-",12/2014,Diesel,Autobedrijf Favoriet
bb4641ae-00d5-4163-a41c-6b91cf8e7c31,skoda,kamiq,"18,000 km","€ 24,500.-",12/2021,Gasoline,Sterncardirekt UG
d807e14c-16f0-4302-a03a-fd6a0de717d9,skoda,karoq,"87,200 km","€ 25,990.-",06/2019,Gasoline,FA Automobile GmbH & Co. KG
1de45f2a-0342-4524-b27c-67184d3b8e20,skoda,kodiaq,"22,964 km","€ 29,780.-",02/2021,Gasoline,DB Autohaus Maintal
2054e388-426a-40ab-96e1-15784245b17e,skoda,kamiq,0 km,"€ 20,472.-",- (First Registration),Gasoline,EU Automobile Krämer
b6916142-4a40-4a46-87c1-f921b1aa9a49,skoda,superb,"63,694 km","€ 23,981.-",08/2021,Electric/Gasoline,autoForum Wiegers GmbH
549601b0-4196-4d18-942c-4bc4d2f84299,skoda,karoq,"7,498 km","€ 27,980.-",09/2023,Gasoline,Autohaus Hackerott GmbH & Co. KG
e1098192-4260-4c35-b5f4-5b06bd7c5481,skoda,octavia,"149,750 km","€ 15,749.-",02/2018,Diesel,Automobile Rabe - AuRa - GmbH
a4723843-0c3a-49e9-9b17-2af84f2d4c2d,skoda,octavia,"122,000 km","€ 19,890.-",09/2022,Diesel,Kale Automobile GmbH
dab44baf-c9b2-4d2a-ba08-adb61ff1761e,skoda,octavia,"118,007 km","€ 23,671.-",03/2021,Diesel,CMR Automobile e.K.
074ce652-100c-4365-91ce-04c8ed82f5f3,skoda,octavia,"113,995 km","€ 16,900.-",05/2021,Diesel,Autohaus Frank Voigt GmbH
cbdab8bf-b7a0-48cb-879f-75ab10b76c20,skoda,karoq,"17,000 km","€ 29,970.-",05/2022,Gasoline,Kale Automobile GmbH
ad763df6-7632-4963-b717-1a37f0812ce8,skoda,kamiq,"31,190 km","€ 21,000.-",05/2023,Gasoline,Mössmer Automobile OHG
9a88f680-af13-475f-ad94-3a3afd6da989,skoda,yeti,"71,541 km","€ 13,750.-",12/2015,Gasoline,Autohaus Büddemann GmbH
c1c65750-ec42-4305-b935-f7f81b917a50,skoda,kodiaq,"155,851 km","€ 29,490.-",07/2020,Diesel,AUTO LIVE
cf1ee611-a168-4673-8bd8-46632954e114,skoda,octavia,"118,000 km","€ 12,990.-",04/2018,Diesel,H&S Automobile
68c409ca-04a8-493a-8c9a-c3a850720fc2,skoda,yeti,"59,300 km","€ 16,450.-",08/2017,Gasoline,Walter Schneider GmbH & Co. KG
e2b62f60-a11a-4aaa-90ef-bbda97a551fc,skoda,superb,"60,000 km","€ 21,950.-",01/2020,Diesel,Topcars
c2277342-1de5-406a-ba04-41ebbb187a63,skoda,kodiaq,"65,000 km","€ 20,900.-",01/2020,Diesel,Monsters Srl
519ab3b7-e4ba-4a99-b2fd-932c10ae1d2b,skoda,scala,"52,742 km","€ 15,299.-",02/2020,Diesel,Autohero België
fa3ec7ca-9c94-4623-9850-5eae905a50c7,skoda,kamiq,"40,184 km","€ 19,950.-",06/2020,Gasoline,Groupe Michaël Mazuin
fe1be83d-ec62-45c0-9f58-dce92663be62,skoda,octavia,"92,859 km","€ 19,799.-",01/2018,Gasoline,Autohero België
0c715163-d828-47fe-89dd-51deca7c1584,skoda,octavia,"196,000 km","€ 9,980.-",03/2017,Diesel,Autohaus Ostermaier GmbH
e1aae04b-cb1b-4354-955a-4865f9098ca5,skoda,octavia,"162,156 km","€ 11,495.-",12/2014,Gasoline,Haak & Jansen Occasions
a33134c0-0af1-4ba8-8cd9-0e3033115bd9,skoda,kodiaq,"71,900 km","€ 35,980.-",08/2020,Diesel,RK Autowelt Belda GmbH
076e98b4-7591-436c-85b4-b31e85ca728f,skoda,scala,"128,246 km","€ 13,399.-",05/2019,Diesel,Autohero België
3617f6c6-71b7-41e8-bdb3-79e18e161740,skoda,scala,"16,500 km","€ 18,980.-",11/2022,Gasoline,Automobile Dresden Weißig
744a59bb-9576-4dcf-90f8-970f11f863e3,skoda,kamiq,"17,052 km","€ 24,750.-",03/2023,Gasoline,Autohaus Baumgärtner GmbH&Co.KG
fee97cf0-b353-4781-b6d4-d17076cfdb6c,skoda,kamiq,"39,000 km","€ 18,950.-",12/2021,Gasoline,Automobile Lang GmbH
88d681eb-a3f8-4a2e-a7b8-82ed41f5c927,skoda,fabia,0 km,"€ 18,243.-",- (First Registration),Gasoline,AUTOflex24 GmbH
da557977-907d-43ec-9167-ef124185bf91,skoda,kodiaq,"20,195 km","€ 29,990.-",01/2020,Gasoline,AUTOHAUS KUHLMANN GMBH
0440e8d3-88fa-44b7-a041-34f64693493b,skoda,octavia,"134,027 km","€ 17,498.-",02/2015,Diesel,Auto Brucker GmbH
87389872-f59d-4c84-a45f-596d7737d1a4,skoda,scala,"40,811 km","€ 18,490.-",04/2021,Gasoline,Auto's Verschueren NV
3d9a4c2d-95b8-4499-9e87-243be1c6b49c,skoda,octavia,"105,000 km","€ 6,790.-",04/2010,Gasoline,Outlet - Store Windern
bbf80de9-0a3a-4a5f-8131-16091ec4c4dc,skoda,fabia,"89,050 km","€ 10,990.-",04/2020,Gasoline,Birngruber GmbH
e5fc98d7-f115-4609-8640-0687819dc664,skoda,kamiq,"19,423 km","€ 18,600.-",11/2023,Gasoline,Bebocar 2.0 srl
66f8972a-c36d-425a-a882-ae7a47441255,skoda,superb,"94,700 km","€ 24,900.-",06/2020,Diesel,AG Motors
1f8528e8-da7a-4608-9757-453495be1f73,skoda,octavia,"103,068 km","€ 18,350.-",07/2020,Diesel,Kamux Auto GmbH
5ef347cb-2b18-4354-9539-aa87491dae80,skoda,superb,"210,682 km","€ 7,990.-",06/2014,Diesel,Provan Motors
d52aebc9-12f5-4a0f-a71d-34c636187171,skoda,scala,"10,509 km","€ 24,990.-",07/2023,Gasoline,Ellicars
1df772c4-773e-47d2-ac36-576354203dcc,skoda,octavia,"12,957 km","€ 31,881.-",08/2022,Electric/Gasoline,Autoforum Wiegers GmbH
ea4a682c-fa69-4285-898a-0f3c9848fb7d,skoda,karoq,"50,980 km","€ 17,930.-",03/2020,Gasoline,Autohaus Willibald Müller GmbH
a0b07dfe-0e72-46e1-af67-f620eba58569,skoda,kamiq,201 km,"€ 24,990.-",08/2024,Gasoline,Birngruber GmbH
04b11153-bdc7-4a09-9ced-fc544eea6fc5,skoda,octavia,"84,750 km","€ 23,749.-",02/2021,Diesel,Automobile Rabe - AuRa - GmbH
039d6be3-9627-4b4c-97f8-1133d15ff652,skoda,kamiq,"103,714 km","€ 14,950.-",09/2020,CNG,Groupe Michaël Mazuin
b5c299a6-0d6a-474f-a73f-3e803534f0bc,skoda,octavia,"79,729 km","€ 25,990.-",06/2021,Diesel,Auto Imperium Mezler und Dill GmbH
2971f067-071d-4319-9acc-b65a211ba6bd,skoda,enyaq,"2,811 km","€ 23,880.-",07/2022,Electric,Siegfried Erkner & Sohn GmbH
5d93b5e7-eaba-48c9-9935-9bb2dac92565,skoda,kamiq,"52,500 km","€ 21,470.-",02/2020,Gasoline,SHG Handelsgesellschaft mbH Rittersbacher
b3df338e-dc43-4359-bf4c-9b8fccac3e29,skoda,octavia,"185,212 km","€ 4,850.-",05/2011,Gasoline,Autocentrum Flevoland
e2946f6a-fead-4923-97ae-a1c38b2ec293,skoda,karoq,"30,000 km","€ 24,490.-",03/2019,Gasoline,ATG Auto & Technik Goldmann
54543ced-83b1-4196-8242-91140254a1a1,skoda,yeti,"145,000 km","€ 12,500.-",05/2015,Diesel,KFZ-Diebetsberger GmbH
cab7f86f-c380-4a6a-bd35-230f0d0aac63,skoda,octavia,"28,850 km","€ 24,380.-",05/2022,Electric/Gasoline,Autohaus Ostermaier GmbH
33e499e6-ca7e-46d2-89b3-32afd278759d,skoda,scala,"24,500 km","€ 19,770.-",01/2022,Gasoline,Autohaus Hackerott GmbH & Co. KG
05b1d833-857b-49b4-ad4e-84bc93842912,skoda,kamiq,0 km,"€ 25,998.-",- (First Registration),Gasoline,AUTOflex24 GmbH
786b148c-046e-413c-8502-2c1d1f309c7d,skoda,fabia,"98,008 km","€ 5,990.-",06/2015,Diesel,Onlinecars Vertriebs GmbH
be81f47b-5220-45ca-8b32-2bb04a8bc9b7,skoda,roomster,"218,000 km","€ 4,450.-",04/2011,Diesel,Laitenberger Automobile GmbH
ae1566b1-2b81-4e34-98d8-ae1533df0fb8,skoda,fabia,"6,454 km","€ 19,950.-",01/2022,Gasoline,ARK Auto's
23e564ee-ceda-464e-a4e9-49499bbf22f0,skoda,kodiaq,"96,450 km","€ 26,989.-",11/2020,Diesel,Automobile Rabe - AuRa - GmbH
28fe637b-c8a6-4f65-8721-8128c929277d,skoda,octavia,"102,000 km","€ 15,490.-",10/2019,Diesel,AutoCenter Benz GmbH
9d0373cf-be40-4d2d-bbeb-1c3967b0faf0,skoda,superb,"32,099 km","€ 22,990.-",06/2019,Diesel,Van Mossel My Way Approved Plus Lokeren
25079cb1-ba92-4c36-a2c4-e27628b21b3d,skoda,fabia,"28,495 km","€ 11,881.-",07/2021,Gasoline,autoForum Wiegers GmbH
f18c3f22-ce41-4e19-9f9c-90053139b861,skoda,fabia,"30,908 km","€ 14,690.-",06/2022,Gasoline,DB Autohaus Bad Salzuflen
c258817e-7d23-4865-a9b2-e9e537892fa6,skoda,scala,"57,000 km","€ 14,000.-",05/2021,CNG,Clas Srl
85d48f16-c507-4ba1-ac17-19ee7bcd9509,skoda,karoq,"29,116 km","€ 23,981.-",07/2022,Gasoline,autoForum Wiegers GmbH
eca6fd0b-b531-488e-8862-624e90328552,skoda,scala,"28,109 km","€ 17,174.-",05/2021,Gasoline,Gekko Automobile - Eine Marke der Gekko Network KG
f6e6a62b-6552-4b40-9d80-db50096f73fc,skoda,octavia,"44,000 km","€ 17,990.-",01/2021,Gasoline,Quattro Cars
0c2302a1-6928-4c36-9a1b-32cba252c841,skoda,kamiq,0 km,"€ 21,998.-",- (First Registration),Gasoline,AUTOflex24 GmbH
6f279211-1c4d-4558-8652-28e024e5a436,skoda,scala,0 km,"€ 20,532.-",- (First Registration),Gasoline,AUTOflex24 GmbH
1b9bb0cf-6f9d-4e49-b15e-603f6eb2d684,skoda,fabia,"3,231 km","€ 21,981.-",08/2023,Gasoline,autoForum Wiegers GmbH
81f815db-724f-4af5-a53e-b5f9fb01bcef,skoda,scala,"53,216 km","€ 9,990.-",08/2020,Gasoline,Onlinecars Vertriebs GmbH
090542ea-3cd9-4669-b7b9-cf8ed8027c7e,skoda,octavia,"85,000 km","€ 28,970.-",05/2021,Diesel,Kale Automobile GmbH
07eddbf3-6eae-499f-818e-d3ad25f3d22c,skoda,fabia,"30,827 km","€ 12,950.-",03/2020,Gasoline,Lucar Tm Spa
e87321b3-cb17-4021-b392-a0e40f7c5bab,skoda,superb,"63,000 km","€ 26,490.-",02/2021,Diesel,Kale Automobile GmbH
aa535e23-daad-407e-bb58-f160da3ff61f,skoda,fabia,"50,442 km","€ 17,500.-",05/2022,Gasoline,Caramel Cars
84c013d5-fcec-4b46-b0b6-dedab66319fa,skoda,superb,"80,000 km","€ 21,950.-",02/2019,Diesel,Autohandel Christian Van Loocke
7f0930b9-77cb-4417-afcc-ff9cd5ff94a6,skoda,kamiq,"21,528 km","€ 24,990.-",09/2023,Gasoline,Autohaus Kirschstein GmbH
8cb99459-e9d5-4da9-89f1-ab023704802e,skoda,octavia,"28,729 km","€ 26,995.-",05/2022,Electric/Gasoline,Q Cars Gewelt
9265c154-cf96-4841-a5cd-99615e8f1343,skoda,superb,"89,900 km","€ 19,500.-",11/2018,Diesel,Car Company BV
09fe7dad-e09a-4845-99b9-71de7646dafa,skoda,scala,"35,899 km","€ 19,899.-",06/2021,Gasoline,Gekko Automobile - Eine Marke der Gekko Network KG
7bc88358-17da-46d4-93d8-ffcc6b6c1d04,skoda,kamiq,"69,000 km","€ 14,749.-",11/2020,Others,Autohaus Vetter GmbH & Co KG
0d4fd06b-3846-4ef0-b615-d0d506ca5f7c,skoda,superb,"45,907 km","€ 26,980.-",05/2019,Diesel,Autohaus EuroCar Landshut GmbH
7e6b1dd8-2b9b-4309-bffa-afa29c297833,skoda,kamiq,"7,000 km","€ 24,800.-",12/2022,Gasoline,Autorigoldi Spa
c75c834b-cad5-4f75-a055-6f75f4a6e740,skoda,kodiaq,"99,450 km","€ 28,749.-",03/2022,Diesel,Automobile Rabe - AuRa - GmbH
16c4d248-6b02-424f-855e-65ff92a84bea,skoda,kodiaq,"143,650 km","€ 26,990.-",06/2020,Diesel,AUTO LIVE
dac7b14d-0cc5-44f4-84ed-516f1891f6ad,skoda,karoq,"29,000 km","€ 29,800.-",07/2022,Gasoline,Kale Automobile GmbH
c1131470-6177-4b75-9410-d6b8be5ca5cd,skoda,kodiaq,10 km,"€ 37,990.-",06/2024,Gasoline,Garage De Mey VW - AUDI
81654fd6-d38e-4f13-9f13-7f4499027c08,skoda,karoq,"70,000 km","€ 18,900.-",04/2019,Gasoline,Autohaus Zander e.K.
8f2cd6d9-f29f-4151-a988-060c4a1872d8,skoda,fabia,"24,659 km","€ 17,900.-",04/2022,Gasoline,Centro Auto D'Occasione Barchetti · Vicenza
58c1693d-3a77-4394-aed1-f11f0ca4a92e,skoda,karoq,"73,000 km","€ 28,890.-",06/2021,Diesel,Kale Automobile GmbH
cfe23f40-fe5e-4225-b75c-d24be2c1d10c,skoda,karoq,0 km,"€ 25,175.-",- (First Registration),Gasoline,Automobilhandel von der Forst GmbH
e37689ef-c673-463e-bad8-0b5609e700b6,skoda,fabia,"110,000 km","€ 7,777.-",05/2021,Gasoline,Zaya GmbH
4354e095-f3bb-4199-b96b-93b74d7ac680,skoda,karoq,"38,361 km","€ 21,890.-",02/2018,Gasoline,Autohaus Bischoff GmbH
1fde9e37-dcc6-4d06-9511-65e32699ffca,skoda,octavia,"71,271 km","€ 14,199.-",02/2020,Diesel,Autohero België
6b395426-7791-4f8b-97c6-b11cdd95b3bd,skoda,superb,"88,450 km","€ 24,749.-",07/2019,Diesel,Automobile Rabe - AuRa - GmbH
08689f3f-b69c-4781-9d12-2ce4ec02f4c6,skoda,kamiq,"58,978 km","€ 20,999.-",06/2021,Gasoline,auto mega store gmbh
786afb50-99f5-4c4f-a951-2ec0a7fac28e,skoda,citigo,"36,990 km","€ 6,990.-",09/2015,Gasoline,Auto Hünn OHG
38da7dd2-4ee5-4f81-b65f-1d9045e5b3ff,skoda,kamiq,"16,900 km","€ 26,390.-",01/2024,Gasoline,Auto Singer GmbH & Co. KG
f435fa0c-cda4-4771-9b74-368254042c37,skoda,karoq,"13,852 km","€ 32,950.-",06/2023,Gasoline,Opel Willemoons
ea6615e2-ab55-41b2-80fd-a26d65983f6b,skoda,fabia,"2,950 km","€ 15,340.-",02/2024,Gasoline,Auto Singer GmbH + Co. KG
2d01c3b9-6c7e-4cab-b337-d33a2219671a,skoda,kamiq,"16,391 km","€ 21,900.-",05/2023,Gasoline,Mössmer Automobile OHG
40728b66-3428-4728-9e8b-a996d60f470b,skoda,superb,"125,000 km","€ 17,980.-",05/2020,Diesel,Ultu Selection srl
a2ba8e6e-0ece-41d2-a66b-d1ebc53ada29,skoda,fabia,"71,461 km","€ 5,499.-",11/2012,Gasoline,De Hoef Dealer Occasions
9b3ba8a7-2591-4674-a848-844f4dc3ec8a,skoda,kamiq,"26,122 km","€ 20,099.-",06/2022,Gasoline,Autohero België
842bf7f3-1d5a-4ddf-99dd-9f6e59c33f67,skoda,yeti,"117,880 km","€ 8,450.-",01/2012,Gasoline,Massehuis Auto's
